transformer_id,transformer_name,feeder_id,cnc,substation_id,substation_name,age_years,load_factor,maintenance_score,oil_quality_index,temperature_rise_c,failure_within_1yr,pole_id,gps_lat,gps_lon,capacity_kva,installation_year,previous_failures,last_serviced_date,last_oil_replacement_date
T2488,Nkowankowa Substation 2 TX-095,F028,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,7.9,0.265,0.774,0.831,38.1,0,POLE-NKW-02488,-23.94565,30.24759,50,2018,1,2026-06-03,2026-06-21
T2489,Lenyenye Substation 3 TX-089,F263,Lenyenye,SS-LNY-03,Lenyenye Substation 3,19.1,0.7,0.703,0.67,53.9,0,POLE-LNY-02489,-23.956,30.30128,2000,2007,0,2026-01-06,2026-06-27
T2490,Tzaneen Substation 2 TX-096,F179,Tzaneen,SS-TZN-02,Tzaneen Substation 2,8.8,0.552,0.806,0.624,45.6,0,POLE-TZN-02490,-23.81976,30.18434,800,2017,0,2026-01-07,2025-06-12
T2491,Xihoko Substation 2 TX-097,F172,Xihoko,SS-XHK-02,Xihoko Substation 2,11.0,0.493,0.774,0.589,48.5,0,POLE-XHK-02491,-23.78928,30.29428,100,2015,0,2026-06-11,2025-05-22
T2492,Lenyenye Substation 1 TX-092,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,12.3,0.2,0.364,0.408,47.1,0,POLE-LNY-02492,-23.95392,30.27112,500,2014,3,2026-04-14,2026-03-05
T2493,Politsi Substation 1 TX-082,F465,Politsi,SS-PLT-01,Politsi Substation 1,8.4,0.711,0.515,0.575,67.9,0,POLE-PLT-02493,-23.79555,30.07271,1600,2018,3,2026-07-08,2025-11-27
T2494,Lenyenye Substation 1 TX-093,F306,Lenyenye,SS-LNY-01,Lenyenye Substation 1,25.4,0.45,0.186,0.335,70.0,1,POLE-LNY-02494,-23.95866,30.26639,1600,2001,4,2026-02-16,2026-01-24
T2495,Nkowankowa Substation 1 TX-094,F210,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,9.1,0.793,0.252,0.265,62.6,0,POLE-NKW-02495,-23.90809,30.24322,1600,2017,1,2026-02-24,2025-12-16
T2496,Tzaneen Substation 3 TX-084,F103,Tzaneen,SS-TZN-03,Tzaneen Substation 3,11.9,0.506,0.713,0.715,60.6,1,POLE-TZN-02496,-23.82553,30.20492,315,2014,0,2026-05-09,2026-01-16
T2497,Modjadjiskloof Substation 2 TX-092,F401,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,17.7,0.534,0.576,0.593,54.6,0,POLE-MDK-02497,-23.77633,30.13002,2000,2008,2,2026-05-07,2026-01-29
T2498,Bolobedu Substation 3 TX-087,F445,Bolobedu,SS-BLB-03,Bolobedu Substation 3,35.0,0.319,0.099,0.417,64.5,1,POLE-BLB-02498,-23.9872,30.43744,1000,1991,3,2025-11-17,2025-01-30
T2499,Lenyenye Substation 3 TX-090,F017,Lenyenye,SS-LNY-03,Lenyenye Substation 3,18.1,0.376,0.404,0.495,53.9,0,POLE-LNY-02499,-23.94336,30.30648,500,2008,3,2025-11-28,2025-07-31
T2500,Politsi Substation 1 TX-083,F465,Politsi,SS-PLT-01,Politsi Substation 1,12.6,0.701,0.696,0.515,64.8,0,POLE-PLT-02500,-23.80379,30.06631,1600,2013,3,2026-02-15,2026-01-23
T2501,Ga-Kgapane Substation 3 TX-088,F350,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,2.1,0.509,0.85,0.763,44.4,0,POLE-GKG-02501,-23.87606,30.37661,2000,2024,0,2026-05-21,2025-12-14
T2502,Xihoko Substation 2 TX-098,F050,Xihoko,SS-XHK-02,Xihoko Substation 2,10.8,0.629,0.878,0.879,58.0,0,POLE-XHK-02502,-23.793,30.29444,50,2015,1,2026-04-09,2025-10-15
T2503,Lenyenye Substation 3 TX-091,F377,Lenyenye,SS-LNY-03,Lenyenye Substation 3,7.3,0.199,0.682,0.757,43.3,0,POLE-LNY-02503,-23.95344,30.30803,800,2019,0,2026-04-30,2026-04-13
T2504,Nkowankowa Substation 1 TX-095,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,9.5,0.507,0.631,0.576,57.1,0,POLE-NKW-02504,-23.9105,30.22636,1000,2016,1,2026-05-15,2025-02-16
T2505,Xihoko Substation 1 TX-118,F026,Xihoko,SS-XHK-01,Xihoko Substation 1,8.6,0.437,0.771,0.778,37.7,0,POLE-XHK-02505,-23.77983,30.36653,1600,2017,1,2026-05-04,2026-03-25
T2506,Lenyenye Substation 1 TX-094,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,17.6,0.321,0.176,0.396,48.0,0,POLE-LNY-02506,-23.9587,30.26734,500,2008,3,2026-04-23,2024-02-29
T2507,Lenyenye Substation 2 TX-086,F230,Lenyenye,SS-LNY-02,Lenyenye Substation 2,10.6,0.419,0.704,0.642,41.7,0,POLE-LNY-02507,-23.93161,30.25922,315,2015,2,2026-06-22,2025-11-06
T2508,Politsi Substation 3 TX-095,F310,Politsi,SS-PLT-03,Politsi Substation 3,6.0,0.357,0.506,0.494,46.4,0,POLE-PLT-02508,-23.83583,30.06996,100,2020,2,2025-11-12,2026-05-29
T2509,Haenertsburg Substation 3 TX-085,F204,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,21.7,0.499,0.729,0.733,49.1,0,POLE-HBG-02509,-24.00852,29.92164,315,2004,1,2026-03-03,2026-05-03
T2510,Lenyenye Substation 1 TX-095,F061,Lenyenye,SS-LNY-01,Lenyenye Substation 1,4.4,0.476,0.758,0.691,52.9,0,POLE-LNY-02510,-23.95909,30.27281,315,2022,0,2026-06-21,2026-05-14
T2511,Haenertsburg Substation 3 TX-086,F100,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,12.2,0.502,0.795,0.716,50.5,0,POLE-HBG-02511,-23.99941,29.94665,1600,2014,1,2026-06-19,2025-10-16
T2512,Lenyenye Substation 2 TX-087,F427,Lenyenye,SS-LNY-02,Lenyenye Substation 2,10.9,0.593,0.872,0.687,56.3,0,POLE-LNY-02512,-23.93143,30.25805,1600,2015,2,2026-05-04,2026-04-11
T2513,Politsi Substation 2 TX-095,F482,Politsi,SS-PLT-02,Politsi Substation 2,15.3,0.379,0.653,0.756,47.5,0,POLE-PLT-02513,-23.83775,30.02932,500,2011,0,2026-04-28,2025-12-08
T2514,Bolobedu Substation 1 TX-083,F378,Bolobedu,SS-BLB-01,Bolobedu Substation 1,24.9,0.622,0.301,0.44,70.8,1,POLE-BLB-02514,-23.95955,30.35441,1000,2001,0,2026-05-08,2025-08-06
T2515,Xihoko Substation 1 TX-119,F052,Xihoko,SS-XHK-01,Xihoko Substation 1,35.0,0.459,0.737,0.649,55.6,0,POLE-XHK-02515,-23.78398,30.37039,1000,1991,2,2026-05-27,2026-01-16
T2516,Ga-Kgapane Substation 3 TX-089,F410,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,12.6,0.383,0.607,0.511,52.5,0,POLE-GKG-02516,-23.86689,30.37649,800,2013,3,2026-06-04,2024-11-04
T2517,Lenyenye Substation 2 TX-088,F346,Lenyenye,SS-LNY-02,Lenyenye Substation 2,7.2,0.546,0.806,0.85,49.5,0,POLE-LNY-02517,-23.93876,30.2636,1000,2019,0,2026-04-23,2025-12-24
T2518,Lenyenye Substation 3 TX-092,F264,Lenyenye,SS-LNY-03,Lenyenye Substation 3,6.7,0.596,0.29,0.422,58.5,0,POLE-LNY-02518,-23.95605,30.30447,50,2019,1,2025-11-17,2026-06-15
T2519,Tzaneen Substation 3 TX-085,F072,Tzaneen,SS-TZN-03,Tzaneen Substation 3,6.7,0.738,0.234,0.306,59.1,1,POLE-TZN-02519,-23.82757,30.19581,500,2019,2,2026-03-09,2025-07-15
T2520,Bolobedu Substation 2 TX-091,F499,Bolobedu,SS-BLB-02,Bolobedu Substation 2,14.9,0.514,0.484,0.453,49.6,0,POLE-BLB-02520,-23.94487,30.37461,1000,2011,1,2026-04-27,2025-12-12
T2521,Tzaneen Substation 3 TX-086,F222,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1.7,0.443,0.234,0.302,56.4,1,POLE-TZN-02521,-23.83438,30.19871,500,2024,1,2026-06-03,2026-07-01
T2522,Xihoko Substation 2 TX-099,F023,Xihoko,SS-XHK-02,Xihoko Substation 2,4.2,0.258,0.836,0.714,39.4,0,POLE-XHK-02522,-23.79463,30.29693,1000,2022,1,2026-07-11,2025-05-11
T2523,Nkowankowa Substation 2 TX-096,F105,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,15.0,0.479,0.844,0.734,50.8,0,POLE-NKW-02523,-23.94475,30.25151,200,2011,1,2026-07-06,2025-09-30
T2524,Haenertsburg Substation 1 TX-090,F201,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,22.4,0.85,0.384,0.47,80.8,1,POLE-HBG-02524,-23.9523,29.95774,2000,2004,2,2026-02-27,2026-01-12
T2525,Tzaneen Substation 2 TX-097,F032,Tzaneen,SS-TZN-02,Tzaneen Substation 2,22.5,0.58,0.822,0.759,59.1,0,POLE-TZN-02525,-23.81317,30.19939,100,2004,0,2026-04-21,2026-04-11
T2526,Haenertsburg Substation 1 TX-091,F162,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,13.0,0.598,0.287,0.389,57.4,0,POLE-HBG-02526,-23.93619,29.94929,1600,2013,2,2026-07-08,2025-01-04
T2527,Ga-Kgapane Substation 1 TX-094,F235,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,20.6,0.657,0.815,0.835,54.9,0,POLE-GKG-02527,-23.84338,30.30731,1000,2005,3,2026-07-06,2025-12-30
T2528,Lenyenye Substation 3 TX-093,F475,Lenyenye,SS-LNY-03,Lenyenye Substation 3,25.2,0.515,0.687,0.745,62.2,1,POLE-LNY-02528,-23.94838,30.30513,50,2001,3,2026-05-30,2026-07-17
T2529,Bolobedu Substation 3 TX-088,F044,Bolobedu,SS-BLB-03,Bolobedu Substation 3,9.0,0.519,0.872,0.682,46.4,0,POLE-BLB-02529,-23.98523,30.45645,200,2017,2,2026-06-08,2024-11-15
T2530,Nkowankowa Substation 1 TX-096,F289,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,23.6,0.219,0.61,0.702,54.9,0,POLE-NKW-02530,-23.91084,30.24306,2000,2002,1,2025-06-24,2026-01-06
T2531,Nkowankowa Substation 3 TX-089,F458,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,3.0,0.394,0.341,0.348,55.7,0,POLE-NKW-02531,-23.91801,30.26622,1000,2023,0,2026-07-15,2024-09-01
T2532,Lenyenye Substation 2 TX-089,F404,Lenyenye,SS-LNY-02,Lenyenye Substation 2,4.1,0.673,0.719,0.629,51.5,0,POLE-LNY-02532,-23.93512,30.25961,1600,2022,1,2026-05-21,2025-12-12
T2533,Tzaneen Substation 2 TX-098,F463,Tzaneen,SS-TZN-02,Tzaneen Substation 2,9.4,0.808,0.444,0.589,63.7,0,POLE-TZN-02533,-23.80677,30.19182,1600,2017,5,2026-06-29,2026-02-20
T2534,Nkowankowa Substation 3 TX-090,F086,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,2.7,0.465,0.505,0.56,47.4,0,POLE-NKW-02534,-23.92317,30.25513,50,2023,1,2026-03-20,2025-11-04
T2535,Modjadjiskloof Substation 2 TX-093,F401,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,17.7,0.395,0.692,0.718,49.0,0,POLE-MDK-02535,-23.77783,30.1277,1600,2008,3,2026-06-05,2024-09-04
T2536,Haenertsburg Substation 2 TX-102,F490,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,8.0,0.487,0.836,0.591,42.6,0,POLE-HBG-02536,-23.97692,29.92891,1000,2018,0,2026-06-07,2026-01-22
T2537,Lenyenye Substation 3 TX-094,F164,Lenyenye,SS-LNY-03,Lenyenye Substation 3,11.0,0.693,0.33,0.441,61.3,1,POLE-LNY-02537,-23.95736,30.30377,200,2015,0,2026-07-25,2026-03-25
T2538,Politsi Substation 3 TX-096,F250,Politsi,SS-PLT-03,Politsi Substation 3,11.2,0.639,0.943,0.84,53.2,0,POLE-PLT-02538,-23.82059,30.0665,200,2015,2,2026-04-15,2026-01-22
T2539,Haenertsburg Substation 2 TX-103,F266,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,9.2,0.547,0.409,0.565,58.3,1,POLE-HBG-02539,-23.97564,29.93417,315,2017,1,2025-05-19,2024-11-29
T2540,Tzaneen Substation 3 TX-087,F247,Tzaneen,SS-TZN-03,Tzaneen Substation 3,6.6,0.48,0.768,0.749,51.5,0,POLE-TZN-02540,-23.84641,30.19021,800,2019,1,2026-05-15,2026-03-18
T2541,Lenyenye Substation 2 TX-090,F145,Lenyenye,SS-LNY-02,Lenyenye Substation 2,17.2,0.237,0.649,0.595,61.2,0,POLE-LNY-02541,-23.93823,30.25259,200,2009,1,2026-04-23,2023-01-24
T2542,Haenertsburg Substation 1 TX-092,F486,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,7.9,0.505,0.132,0.242,54.6,1,POLE-HBG-02542,-23.9339,29.95895,200,2018,1,2025-11-13,2026-06-15
T2543,Politsi Substation 2 TX-096,F479,Politsi,SS-PLT-02,Politsi Substation 2,11.1,0.564,0.895,0.802,52.4,0,POLE-PLT-02543,-23.83264,30.03184,500,2015,0,2026-05-23,2025-11-23
T2544,Tzaneen Substation 3 TX-088,F191,Tzaneen,SS-TZN-03,Tzaneen Substation 3,15.4,0.447,0.846,0.746,48.2,0,POLE-TZN-02544,-23.83633,30.19638,1000,2011,0,2026-05-19,2026-01-17
T2545,Ga-Kgapane Substation 1 TX-095,F403,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,25.1,0.472,0.547,0.606,65.1,1,POLE-GKG-02545,-23.83508,30.29539,315,2001,1,2026-02-11,2026-03-21
T2546,Ga-Kgapane Substation 3 TX-090,F199,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,23.8,0.885,0.75,0.579,64.7,0,POLE-GKG-02546,-23.87712,30.37027,100,2002,3,2026-07-19,2024-08-11
T2547,Politsi Substation 3 TX-097,F398,Politsi,SS-PLT-03,Politsi Substation 3,8.4,0.347,0.892,0.779,49.2,0,POLE-PLT-02547,-23.8276,30.07725,100,2018,0,2026-05-08,2025-12-01
T2548,Politsi Substation 3 TX-098,F293,Politsi,SS-PLT-03,Politsi Substation 3,6.4,0.679,0.362,0.509,51.9,0,POLE-PLT-02548,-23.83222,30.07319,1600,2020,1,2026-05-17,2024-09-17
T2549,Bolobedu Substation 2 TX-092,F236,Bolobedu,SS-BLB-02,Bolobedu Substation 2,28.4,0.552,0.2,0.429,71.3,1,POLE-BLB-02549,-23.9502,30.36441,500,1998,2,2025-09-08,2026-03-23
T2550,Haenertsburg Substation 1 TX-093,F065,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,7.8,0.8,0.907,0.714,61.5,0,POLE-HBG-02550,-23.95466,29.95366,50,2018,0,2026-05-10,2026-01-13
T2551,Bolobedu Substation 1 TX-084,F328,Bolobedu,SS-BLB-01,Bolobedu Substation 1,16.7,0.64,0.715,0.654,50.6,0,POLE-BLB-02551,-23.96525,30.35369,315,2009,3,2026-06-08,2026-05-20
T2552,Tzaneen Substation 2 TX-099,F161,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2.5,0.253,0.586,0.656,34.5,0,POLE-TZN-02552,-23.8223,30.1994,50,2023,1,2026-03-07,2025-01-07
T2553,Nkowankowa Substation 2 TX-097,F109,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,1.6,0.821,0.562,0.54,56.5,0,POLE-NKW-02553,-23.94615,30.24839,100,2024,1,2026-01-27,2026-03-15
T2554,Tzaneen Substation 3 TX-089,F097,Tzaneen,SS-TZN-03,Tzaneen Substation 3,12.6,0.614,0.604,0.746,54.3,0,POLE-TZN-02554,-23.83125,30.18205,100,2013,1,2026-04-23,2026-05-14
T2555,Modjadjiskloof Substation 3 TX-102,F491,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,10.1,0.855,0.709,0.604,58.5,0,POLE-MDK-02555,-23.70639,30.10964,2000,2016,0,2025-12-13,2025-03-08
T2556,Xihoko Substation 1 TX-120,F052,Xihoko,SS-XHK-01,Xihoko Substation 1,19.6,0.389,0.652,0.597,53.2,0,POLE-XHK-02556,-23.76607,30.36429,315,2006,5,2026-01-01,2024-11-01
T2557,Tzaneen Substation 2 TX-100,F400,Tzaneen,SS-TZN-02,Tzaneen Substation 2,6.7,0.39,0.995,0.906,38.0,0,POLE-TZN-02557,-23.81154,30.18923,100,2019,1,2026-05-22,2026-03-03
T2558,Politsi Substation 1 TX-084,F434,Politsi,SS-PLT-01,Politsi Substation 1,14.6,0.949,0.625,0.679,65.1,1,POLE-PLT-02558,-23.79295,30.0584,800,2011,3,2026-05-27,2025-03-19
T2559,Nkowankowa Substation 1 TX-097,F016,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,19.0,0.675,0.601,0.62,56.2,1,POLE-NKW-02559,-23.90571,30.25123,2000,2007,2,2026-07-15,2025-10-12
T2560,Nkowankowa Substation 3 TX-091,F295,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,6.9,0.975,0.484,0.592,62.8,0,POLE-NKW-02560,-23.92234,30.25788,500,2019,0,2026-05-03,2025-09-05
T2561,Nkowankowa Substation 1 TX-098,F289,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,9.4,0.458,0.729,0.696,46.3,0,POLE-NKW-02561,-23.90316,30.2383,100,2017,0,2026-06-08,2026-05-11
T2562,Nkowankowa Substation 2 TX-098,F180,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,4.8,0.853,0.765,0.667,53.5,0,POLE-NKW-02562,-23.94339,30.26328,500,2021,0,2026-04-26,2026-04-19
T2563,Nkowankowa Substation 1 TX-099,F334,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,20.1,0.652,0.969,0.905,62.2,0,POLE-NKW-02563,-23.89249,30.23794,800,2006,2,2026-06-04,2025-10-03
T2564,Haenertsburg Substation 3 TX-087,F205,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,17.3,0.497,0.448,0.43,64.4,0,POLE-HBG-02564,-24.00785,29.92913,1600,2009,1,2026-04-06,2026-01-04
T2565,Xihoko Substation 1 TX-121,F220,Xihoko,SS-XHK-01,Xihoko Substation 1,18.2,0.44,0.162,0.457,53.4,0,POLE-XHK-02565,-23.78772,30.37768,100,2008,2,2026-02-15,2026-06-17
T2566,Bolobedu Substation 1 TX-085,F216,Bolobedu,SS-BLB-01,Bolobedu Substation 1,10.0,0.339,0.393,0.308,49.6,0,POLE-BLB-02566,-23.96157,30.35281,800,2016,0,2025-11-24,2025-06-22
T2567,Modjadjiskloof Substation 2 TX-094,F401,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,17.1,0.768,0.515,0.542,67.3,1,POLE-MDK-02567,-23.78425,30.13099,50,2009,0,2026-05-17,2025-12-05
T2568,Bolobedu Substation 2 TX-093,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,10.7,0.813,0.527,0.607,52.2,0,POLE-BLB-02568,-23.95267,30.36622,500,2015,1,2026-05-14,2026-03-07
T2569,Xihoko Substation 2 TX-100,F190,Xihoko,SS-XHK-02,Xihoko Substation 2,31.4,0.638,0.536,0.58,75.7,1,POLE-XHK-02569,-23.78931,30.29613,50,1995,4,2026-02-12,2026-06-12
T2570,Xihoko Substation 1 TX-122,F464,Xihoko,SS-XHK-01,Xihoko Substation 1,11.9,0.636,0.912,0.903,51.6,0,POLE-XHK-02570,-23.78235,30.35955,315,2014,1,2026-01-29,2026-03-10
T2571,Modjadjiskloof Substation 2 TX-095,F402,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,22.9,0.728,0.834,0.861,57.4,0,POLE-MDK-02571,-23.77469,30.12739,500,2003,2,2026-04-20,2026-02-22
T2572,Tzaneen Substation 1 TX-082,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,10.1,0.392,0.839,0.837,45.7,0,POLE-TZN-02572,-23.82695,30.1682,2000,2016,1,2025-09-28,2026-01-29
T2573,Bolobedu Substation 1 TX-086,F366,Bolobedu,SS-BLB-01,Bolobedu Substation 1,27.3,0.903,0.717,0.777,75.1,1,POLE-BLB-02573,-23.9611,30.36515,100,1999,1,2026-05-07,2026-07-17
T2574,Politsi Substation 2 TX-097,F196,Politsi,SS-PLT-02,Politsi Substation 2,6.3,0.907,0.349,0.33,53.2,1,POLE-PLT-02574,-23.83897,30.02368,200,2020,2,2026-02-06,2025-03-28
T2575,Xihoko Substation 1 TX-123,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,15.9,0.798,0.312,0.369,71.6,1,POLE-XHK-02575,-23.77599,30.37638,800,2010,2,2026-05-02,2025-07-29
T2576,Politsi Substation 3 TX-099,F165,Politsi,SS-PLT-03,Politsi Substation 3,7.4,0.236,0.786,0.738,48.3,0,POLE-PLT-02576,-23.83712,30.07633,100,2019,1,2025-07-13,2026-06-15
T2577,Tzaneen Substation 1 TX-083,F136,Tzaneen,SS-TZN-01,Tzaneen Substation 1,14.2,0.543,0.543,0.549,55.0,0,POLE-TZN-02577,-23.83049,30.16151,50,2012,0,2026-01-20,2025-07-14
T2578,Xihoko Substation 3 TX-113,F226,Xihoko,SS-XHK-03,Xihoko Substation 3,7.9,0.542,0.468,0.588,51.7,1,POLE-XHK-02578,-23.71873,30.3725,500,2018,0,2026-03-10,2025-08-22
T2579,Bolobedu Substation 3 TX-089,F485,Bolobedu,SS-BLB-03,Bolobedu Substation 3,11.8,0.184,0.663,0.686,45.5,0,POLE-BLB-02579,-23.98262,30.44949,200,2014,1,2025-04-27,2025-11-03
T2580,Haenertsburg Substation 2 TX-104,F284,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,8.8,0.214,0.329,0.49,50.8,0,POLE-HBG-02580,-23.97849,29.92377,1000,2017,3,2026-05-10,2026-02-13
T2581,Modjadjiskloof Substation 3 TX-103,F192,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,18.5,0.346,0.165,0.316,55.4,1,POLE-MDK-02581,-23.70999,30.1196,50,2007,1,2026-07-16,2025-01-01
T2582,Modjadjiskloof Substation 2 TX-096,F231,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,16.4,0.518,0.846,0.611,56.2,0,POLE-MDK-02582,-23.78512,30.12363,50,2010,1,2026-06-25,2024-10-07
T2583,Lenyenye Substation 2 TX-091,F146,Lenyenye,SS-LNY-02,Lenyenye Substation 2,7.2,0.454,0.805,0.563,49.7,0,POLE-LNY-02583,-23.93879,30.26219,100,2019,0,2026-06-14,2025-12-25
T2584,Modjadjiskloof Substation 2 TX-097,F330,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,7.0,0.811,0.337,0.435,63.6,1,POLE-MDK-02584,-23.77638,30.12771,1600,2019,0,2026-02-13,2026-05-01
T2585,Xihoko Substation 2 TX-101,F176,Xihoko,SS-XHK-02,Xihoko Substation 2,5.9,0.145,0.767,0.618,55.0,0,POLE-XHK-02585,-23.79533,30.30105,500,2020,0,2026-03-08,2026-04-17
T2586,Modjadjiskloof Substation 1 TX-117,F278,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,5.0,0.824,0.86,0.661,51.5,0,POLE-MDK-02586,-23.72681,30.11776,200,2021,0,2026-07-11,2026-05-05
T2587,Xihoko Substation 2 TX-102,F185,Xihoko,SS-XHK-02,Xihoko Substation 2,19.3,0.278,0.299,0.4,56.9,0,POLE-XHK-02587,-23.80073,30.29499,800,2007,3,2026-01-23,2025-08-19
T2588,Tzaneen Substation 2 TX-101,F161,Tzaneen,SS-TZN-02,Tzaneen Substation 2,5.6,0.346,0.885,0.751,39.7,0,POLE-TZN-02588,-23.80742,30.18364,800,2020,0,2026-07-22,2025-11-15
T2589,Haenertsburg Substation 1 TX-094,F486,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,15.0,0.739,0.803,0.855,53.4,0,POLE-HBG-02589,-23.9422,29.96426,315,2011,0,2026-06-29,2026-07-17
T2590,Lenyenye Substation 2 TX-092,F173,Lenyenye,SS-LNY-02,Lenyenye Substation 2,8.2,0.384,0.342,0.512,44.8,0,POLE-LNY-02590,-23.92429,30.2637,100,2018,1,2025-11-28,2026-03-11
T2591,Haenertsburg Substation 3 TX-088,F036,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,22.5,0.466,0.589,0.691,49.7,0,POLE-HBG-02591,-24.0126,29.93536,315,2004,2,2025-11-03,2025-11-04
T2592,Xihoko Substation 2 TX-103,F190,Xihoko,SS-XHK-02,Xihoko Substation 2,35.0,0.437,0.458,0.535,72.9,1,POLE-XHK-02592,-23.79537,30.3004,1600,1991,1,2025-12-17,2025-10-07
T2593,Politsi Substation 2 TX-098,F267,Politsi,SS-PLT-02,Politsi Substation 2,0.4,0.449,0.832,0.833,42.9,0,POLE-PLT-02593,-23.84091,30.02679,1000,2026,0,2026-06-01,2026-04-15
T2594,Xihoko Substation 2 TX-104,F048,Xihoko,SS-XHK-02,Xihoko Substation 2,6.3,0.58,0.426,0.603,52.2,0,POLE-XHK-02594,-23.79582,30.29969,315,2020,2,2026-05-28,2025-12-02
T2595,Modjadjiskloof Substation 3 TX-104,F153,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,8.1,0.754,0.981,0.847,47.8,0,POLE-MDK-02595,-23.71538,30.11888,2000,2018,0,2026-03-19,2024-01-24
T2596,Ga-Kgapane Substation 1 TX-096,F084,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,10.3,0.347,0.834,0.692,47.0,0,POLE-GKG-02596,-23.83647,30.30215,100,2016,1,2026-06-25,2025-12-22
T2597,Tzaneen Substation 2 TX-102,F251,Tzaneen,SS-TZN-02,Tzaneen Substation 2,9.8,0.804,0.682,0.699,51.2,0,POLE-TZN-02597,-23.81856,30.19242,100,2016,1,2026-03-19,2026-05-08
T2598,Tzaneen Substation 2 TX-103,F362,Tzaneen,SS-TZN-02,Tzaneen Substation 2,4.0,0.679,0.266,0.502,54.2,0,POLE-TZN-02598,-23.80862,30.20001,50,2022,1,2026-05-04,2026-01-13
T2599,Bolobedu Substation 3 TX-090,F485,Bolobedu,SS-BLB-03,Bolobedu Substation 3,35.0,0.236,0.704,0.586,63.3,0,POLE-BLB-02599,-23.98692,30.45755,50,1991,1,2026-03-30,2025-03-05
T2600,Lenyenye Substation 1 TX-096,F195,Lenyenye,SS-LNY-01,Lenyenye Substation 1,10.1,0.447,0.842,0.711,46.4,0,POLE-LNY-02600,-23.95965,30.27739,200,2016,1,2026-07-12,2026-03-04
T2601,Bolobedu Substation 3 TX-091,F432,Bolobedu,SS-BLB-03,Bolobedu Substation 3,16.3,0.849,0.426,0.556,60.7,1,POLE-BLB-02601,-23.9856,30.45849,50,2010,1,2025-09-03,2025-12-20
T2602,Politsi Substation 1 TX-085,F108,Politsi,SS-PLT-01,Politsi Substation 1,16.7,0.537,0.985,0.908,49.0,0,POLE-PLT-02602,-23.79503,30.05825,315,2009,1,2026-07-13,2025-06-04
T2603,Politsi Substation 1 TX-086,F391,Politsi,SS-PLT-01,Politsi Substation 1,3.3,0.615,0.659,0.712,52.7,0,POLE-PLT-02603,-23.78844,30.07234,50,2023,0,2026-06-19,2026-05-08
T2604,Nkowankowa Substation 1 TX-100,F282,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,9.1,0.589,0.606,0.676,53.3,0,POLE-NKW-02604,-23.89571,30.2433,50,2017,3,2026-04-08,2025-11-22
