meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,meter_reversal_events_6mo,zero_consumption_days_90d,tamper_alarm_count,confirmed_incidents_nearby_12mo,feeder_id,cnc,substation_id,substation_name,meter_lat,meter_lon,is_theft
M08068,90.0,80.9,86.0,0.0,0.039,0.035,0,0,0,1,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.7919,30.35984,0
M08069,104.8,81.1,97.0,0.0,0.267,0.052,1,0,0,1,F184,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.93014,30.2525,0
M08070,82.1,68.7,74.1,0.0,0.16,0.037,0,0,0,0,F051,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00313,29.93092,0
M08071,105.2,122.3,123.9,0.11,0.047,0.135,0,0,0,5,F098,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.94093,30.27286,0
M08072,145.0,103.1,150.2,0.037,0.058,0.037,0,0,0,2,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95156,30.37196,0
M08073,109.1,95.3,124.6,0.0,0.153,0.123,0,0,0,2,F285,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77655,30.12019,0
M08074,141.0,147.7,128.1,0.018,0.25,0.262,0,1,0,5,F347,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71719,30.12666,0
M08075,191.2,158.9,178.6,0.0,0.358,0.118,0,0,0,1,F433,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83381,30.18673,0
M08076,196.6,184.3,192.2,0.023,0.106,0.082,0,0,0,1,F347,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71283,30.11298,0
M08077,47.5,65.0,38.6,0.082,0.283,0.02,0,0,0,0,F298,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90562,30.25509,0
M08078,214.5,242.8,219.8,0.019,0.407,0.169,0,2,0,6,F409,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94846,29.96318,0
M08079,121.6,140.9,126.4,0.076,0.189,0.096,0,0,0,4,F253,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85467,30.35718,0
M08080,172.9,170.8,166.2,0.0,0.429,0.092,0,0,0,2,F081,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95618,30.25481,0
M08081,70.2,78.8,56.1,0.0,0.139,0.069,0,0,0,4,F486,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94235,29.95073,0
M08082,115.1,122.4,132.2,0.074,0.032,0.102,0,0,0,1,F417,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97563,29.93906,1
M08083,158.4,138.5,158.0,0.025,0.334,0.119,0,3,0,2,F437,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91279,30.27296,0
M08084,241.4,262.5,236.1,0.172,0.236,0.104,0,0,0,3,F352,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97557,29.94509,0
M08085,250.8,196.8,266.9,0.0,0.301,0.105,0,0,0,2,F343,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72238,30.38005,0
M08086,75.1,75.8,89.9,0.13,0.268,0.03,0,1,0,0,F451,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.98634,29.92575,0
M08087,75.6,87.8,64.6,0.103,0.348,0.212,0,0,0,6,F090,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79656,30.31164,0
M08088,51.2,92.4,50.5,0.222,0.633,0.067,0,2,0,2,F092,Politsi,SS-PLT-02,Politsi Substation 2,-23.84236,30.03598,1
M08089,98.1,80.7,91.9,0.036,0.137,0.088,0,0,0,4,F419,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.95134,29.95607,0
M08090,162.5,170.5,170.3,0.023,0.249,0.051,0,0,0,0,F307,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77179,30.12646,0
M08091,83.8,82.3,84.1,0.05,0.311,0.075,2,1,0,1,F360,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96125,30.27093,0
M08092,232.9,243.5,228.4,0.096,0.173,0.058,0,0,0,1,F190,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79858,30.30817,0
M08093,110.4,111.5,95.7,0.072,0.425,0.059,0,1,0,0,F382,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79285,30.30903,0
M08094,116.8,110.2,109.9,0.108,0.34,0.287,0,2,0,7,F215,Politsi,SS-PLT-03,Politsi Substation 3,-23.82175,30.07148,0
M08095,128.2,121.3,119.5,0.033,0.115,0.05,0,0,0,2,F380,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.89849,30.24701,0
M08096,148.3,172.5,148.0,0.046,0.314,0.031,0,2,0,0,F494,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71793,30.11838,0
M08097,81.0,89.8,80.1,0.105,0.242,0.137,0,1,0,4,F289,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.91322,30.24677,0
M08098,164.6,142.1,175.1,0.165,0.282,0.02,0,0,0,0,F105,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.93574,30.24988,0
M08099,138.2,161.8,137.4,0.0,0.323,0.149,0,5,0,1,F405,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.82893,30.1817,1
M08100,145.9,129.8,139.6,0.0,0.246,0.214,0,0,0,4,F488,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82953,30.16812,1
M08101,141.4,149.3,153.2,0.133,0.166,0.12,0,1,0,2,F207,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94264,30.25192,0
M08102,153.7,156.4,151.1,0.108,0.219,0.055,0,1,0,0,F072,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83552,30.1965,0
M08103,133.4,172.1,141.2,0.062,0.205,0.035,0,0,0,1,F137,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.83362,30.18268,0
M08104,168.3,159.8,169.2,0.039,0.198,0.188,0,1,0,2,F075,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95665,30.37163,0
M08105,94.1,98.0,100.7,0.011,0.097,0.109,0,0,0,3,F325,Politsi,SS-PLT-03,Politsi Substation 3,-23.83379,30.06814,0
M08106,123.4,98.6,110.0,0.108,0.211,0.119,0,0,0,0,F294,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.7111,30.13134,1
M08107,105.6,92.3,106.2,0.053,0.145,0.103,0,0,0,1,F302,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94157,29.96244,0
M08108,263.7,198.7,265.4,0.005,0.182,0.046,0,0,0,2,F219,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72537,30.37367,0
M08109,109.1,124.7,109.8,0.043,0.296,0.238,0,0,0,4,F195,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96929,30.26283,0
M08110,159.8,184.6,165.9,0.051,0.313,0.041,1,0,0,0,F423,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71725,30.12042,0
M08111,192.6,168.3,174.7,0.073,0.34,0.223,0,0,0,4,F115,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90965,30.243,0
M08112,125.9,124.5,121.8,0.025,0.14,0.089,0,0,0,1,F270,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.79587,30.19482,0
M08113,72.7,75.0,69.3,0.084,0.276,0.037,0,1,0,0,F413,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.9724,30.2764,0
M08114,122.4,108.4,134.0,0.193,0.167,0.073,0,2,0,3,F458,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92484,30.26382,0
M08115,162.5,182.6,174.9,0.117,0.095,0.051,0,0,0,1,F293,Politsi,SS-PLT-03,Politsi Substation 3,-23.82331,30.07428,0
M08116,114.4,119.5,107.7,0.072,0.068,0.22,0,0,0,5,F233,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.9869,30.44772,0
M08117,396.7,329.7,391.5,0.057,0.219,0.191,0,0,0,7,F207,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.944,30.25057,0
M08118,107.3,115.9,113.7,0.057,0.259,0.07,0,1,0,3,F431,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.7933,30.38576,0
M08119,75.2,76.2,84.0,0.0,0.296,0.135,0,0,0,3,F099,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79229,30.30176,0
M08120,44.5,83.8,53.0,0.085,0.403,0.19,1,5,1,6,F421,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.95193,29.95959,1
M08121,230.5,267.4,225.5,0.128,0.337,0.067,0,0,0,2,F324,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.9521,30.36255,0
M08122,54.5,54.4,53.9,0.059,0.081,0.064,0,0,0,0,F191,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83766,30.19361,0
M08123,187.3,192.3,189.1,0.035,0.203,0.185,0,1,0,3,F267,Politsi,SS-PLT-02,Politsi Substation 2,-23.83526,30.01304,0
M08124,369.0,300.4,366.1,0.11,0.291,0.122,0,0,0,5,F433,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.82656,30.18535,0
M08125,143.4,147.5,142.5,0.012,0.314,0.069,0,0,0,0,F061,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.97185,30.2629,0
M08126,77.3,90.1,87.6,0.001,0.36,0.06,0,0,0,2,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85037,30.3567,0
M08127,105.3,103.5,111.0,0.0,0.106,0.02,1,0,0,0,F089,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95014,30.25238,0
M08128,99.8,109.4,101.5,0.024,0.174,0.064,0,0,0,2,F006,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.7839,30.12104,0
M08129,80.6,69.6,86.6,0.0,0.142,0.048,0,0,0,0,F289,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.89246,30.24099,0
M08130,106.3,97.5,101.5,0.065,0.114,0.125,0,0,0,0,F253,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84987,30.35803,0
M08131,253.4,200.2,257.3,0.0,0.337,0.172,0,0,0,4,F339,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.93321,30.25669,0
M08132,62.4,54.6,55.9,0.075,0.291,0.057,0,0,0,2,F007,Politsi,SS-PLT-01,Politsi Substation 1,-23.78972,30.07575,0
M08133,129.2,128.3,127.1,0.153,0.034,0.165,0,0,0,3,F142,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.8021,30.18119,0
M08134,77.2,75.6,87.0,0.142,0.314,0.062,0,1,0,1,F029,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95214,30.31553,0
M08135,201.7,182.0,210.3,0.139,0.236,0.109,0,0,0,2,F393,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83515,30.29443,0
M08136,31.0,50.7,24.4,0.25,0.456,0.074,0,3,0,2,F166,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.85016,30.38397,1
M08137,112.2,118.5,112.3,0.125,0.295,0.138,0,0,0,2,F366,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.95639,30.36473,0
M08138,75.0,82.3,68.7,0.0,0.142,0.071,0,0,0,1,F088,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.9323,30.2561,0
M08139,131.4,151.2,128.4,0.145,0.471,0.02,0,1,0,0,F155,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95239,30.37557,0
M08140,95.1,87.4,90.4,0.055,0.225,0.125,0,0,0,3,F280,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.83833,30.3559,0
M08141,110.6,111.1,108.9,0.105,0.13,0.078,0,0,0,4,F095,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.94836,30.26405,0
M08142,64.2,45.3,58.6,0.063,0.088,0.145,0,0,0,5,F450,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.79009,30.13367,0
M08143,180.9,178.4,173.0,0.027,0.082,0.077,0,1,0,2,F377,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9443,30.29694,0
M08144,62.3,72.7,64.3,0.078,0.202,0.061,0,0,0,1,F070,Politsi,SS-PLT-02,Politsi Substation 2,-23.83723,30.01635,0
M08145,276.8,258.8,286.1,0.087,0.16,0.062,0,0,1,0,F352,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.98123,29.92922,0
M08146,120.8,140.3,120.6,0.067,0.312,0.137,0,0,0,4,F269,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78106,30.35795,0
M08147,119.0,146.3,122.6,0.037,0.288,0.089,0,1,0,0,F217,Politsi,SS-PLT-01,Politsi Substation 1,-23.80187,30.07207,1
M08148,84.7,105.5,78.4,0.172,0.228,0.072,0,0,0,5,F237,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00172,29.93667,0
M08149,133.7,148.8,139.7,0.098,0.135,0.02,0,0,0,1,F309,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96592,30.35182,0
M08150,106.5,95.3,98.5,0.099,0.325,0.168,0,0,0,4,F035,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86881,30.3799,0
M08151,128.9,110.6,125.3,0.038,0.267,0.12,0,0,0,2,F352,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97455,29.93926,0
M08152,127.6,140.5,129.8,0.0,0.061,0.322,0,0,0,11,F330,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.78217,30.12418,0
M08153,129.1,267.9,124.8,0.288,0.435,0.149,1,1,1,7,F296,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97242,29.92608,1
M08154,123.1,135.7,117.6,0.005,0.103,0.163,0,1,0,3,F286,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.92671,30.27278,0
M08155,75.2,78.2,85.1,0.029,0.436,0.167,0,1,0,6,F205,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00904,29.94061,0
M08156,151.2,159.9,159.5,0.07,0.051,0.185,0,0,0,3,F356,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86781,30.37601,0
M08157,126.6,146.7,117.3,0.093,0.27,0.165,0,0,0,1,F148,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.0066,29.92891,0
M08158,136.0,142.5,133.2,0.026,0.063,0.035,0,0,0,1,F145,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93188,30.27385,0
M08159,104.3,83.9,102.8,0.005,0.267,0.148,0,0,0,6,F353,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71559,30.12301,0
M08160,97.7,84.5,99.0,0.0,0.292,0.102,0,0,1,2,F148,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00923,29.94012,0
M08161,123.2,118.2,121.0,0.079,0.265,0.044,0,1,0,2,F493,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98742,30.4574,0
M08162,123.8,138.6,113.1,0.059,0.19,0.036,0,0,0,1,F229,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.85885,30.37521,0
M08163,130.1,146.0,134.9,0.087,0.134,0.033,0,0,0,1,F383,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94349,30.25068,0
M08164,333.1,259.2,327.3,0.034,0.209,0.072,0,1,0,3,F250,Politsi,SS-PLT-03,Politsi Substation 3,-23.81977,30.06272,0
M08165,80.0,87.4,92.5,0.048,0.143,0.042,0,0,0,3,F125,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84539,30.35874,0
M08166,200.7,225.4,208.9,0.0,0.194,0.048,0,0,0,1,F332,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94325,30.26236,0
M08167,95.2,118.2,105.9,0.08,0.223,0.259,0,0,0,8,F386,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94618,29.95585,0
M08168,210.1,213.6,201.4,0.066,0.363,0.123,0,1,0,1,F304,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96357,30.35875,0
M08169,51.1,58.1,57.1,0.187,0.0,0.123,0,2,0,3,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72028,30.12385,0
M08170,107.7,91.9,101.7,0.103,0.229,0.119,0,0,0,3,F155,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95422,30.37547,0
M08171,102.6,111.1,102.3,0.115,0.058,0.113,0,0,0,7,F345,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94961,30.2459,0
M08172,34.5,69.2,40.0,0.401,0.563,0.103,3,4,0,1,F341,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94528,30.24394,1
M08173,123.0,127.3,123.5,0.115,0.288,0.136,0,0,0,2,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84306,30.3754,0
M08174,109.1,193.1,126.4,0.327,0.592,0.13,1,2,0,8,F241,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94608,29.95547,1
M08175,113.5,122.4,113.0,0.0,0.143,0.166,0,0,0,8,F041,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.01173,29.93714,0
M08176,269.9,210.0,278.4,0.126,0.413,0.033,0,0,0,1,F036,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.01323,29.93051,0
M08177,148.9,112.4,148.0,0.161,0.341,0.059,0,1,0,3,F209,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.79949,30.19591,0
M08178,171.1,154.7,158.8,0.07,0.295,0.136,1,0,0,3,F289,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90653,30.24913,0
M08179,393.5,395.8,396.1,0.089,0.334,0.154,0,0,0,4,F299,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.70645,30.12724,0
M08180,82.3,88.7,74.7,0.108,0.303,0.061,0,0,0,1,F280,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.83859,30.35298,1
M08181,218.5,224.3,216.0,0.0,0.177,0.038,0,0,0,1,F092,Politsi,SS-PLT-02,Politsi Substation 2,-23.82872,30.02496,0
M08182,121.7,108.9,112.9,0.053,0.231,0.06,0,0,0,1,F268,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96322,30.35013,0
M08183,118.8,118.1,114.2,0.064,0.106,0.067,0,0,0,0,F040,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.78439,30.28202,0
M08184,72.0,86.4,87.3,0.051,0.186,0.118,0,0,0,3,F115,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90153,30.2437,0
M08185,174.9,197.3,177.4,0.0,0.263,0.096,0,0,0,2,F454,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77739,30.37399,0
M08186,125.4,122.2,113.0,0.019,0.3,0.101,0,0,0,0,F012,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72439,30.12315,0
M08187,77.3,85.8,69.6,0.035,0.276,0.039,0,0,0,0,F065,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.93772,29.96046,0
M08188,117.2,135.1,109.0,0.11,0.0,0.03,0,0,0,1,F052,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77982,30.37595,0
M08189,94.4,112.4,98.4,0.128,0.419,0.062,1,6,1,0,F086,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91501,30.2696,1
M08190,125.2,121.5,126.6,0.0,0.238,0.116,0,0,0,2,F134,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72893,30.35371,0
M08191,55.0,55.7,71.4,0.0,0.271,0.104,1,1,0,3,F088,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.9423,30.2492,0
M08192,123.3,121.3,122.7,0.068,0.098,0.078,0,1,0,4,F469,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80488,30.1969,0
M08193,143.8,134.4,144.8,0.079,0.235,0.106,0,0,0,1,F401,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.78343,30.12468,0
M08194,98.2,93.3,87.2,0.142,0.269,0.03,0,0,0,1,F382,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79588,30.30283,0
M08195,35.5,60.1,43.1,0.298,0.347,0.096,1,7,1,1,F017,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9429,30.30335,1
M08196,179.1,199.4,166.3,0.058,0.308,0.1,0,1,0,2,F077,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.93985,30.25283,0
M08197,164.7,156.8,168.4,0.019,0.235,0.032,0,0,0,0,F197,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95315,30.36823,0
M08198,221.8,188.6,225.3,0.091,0.162,0.094,0,0,0,2,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77949,30.36728,0
M08199,108.8,109.1,93.1,0.024,0.379,0.061,0,0,0,1,F250,Politsi,SS-PLT-03,Politsi Substation 3,-23.82102,30.07554,0
M08200,108.2,231.6,122.8,0.57,0.935,0.214,3,5,1,8,F075,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.9422,30.37167,1
M08201,93.5,93.2,89.0,0.101,0.26,0.082,0,0,0,0,F471,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83424,30.29598,0
M08202,68.4,72.3,68.1,0.091,0.317,0.126,0,1,0,1,F098,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.94036,30.26726,0
M08203,65.0,68.5,70.9,0.101,0.296,0.11,0,0,0,1,F006,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.78528,30.13993,0
M08204,53.4,84.7,47.3,0.0,0.466,0.075,0,3,1,2,F120,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80982,30.19496,1
M08205,123.4,125.6,132.4,0.012,0.212,0.041,0,1,0,1,F160,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72479,30.11768,0
M08206,58.6,50.4,68.0,0.088,0.421,0.06,0,0,0,2,F240,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.82985,30.29529,0
M08207,98.5,96.9,111.4,0.0,0.258,0.05,0,0,0,2,F416,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83568,30.18447,0
M08208,30.3,25.6,19.3,0.0,0.218,0.077,0,0,0,2,F199,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86691,30.37833,0
M08209,65.3,59.6,58.7,0.009,0.099,0.075,0,0,0,1,F394,Politsi,SS-PLT-02,Politsi Substation 2,-23.82162,30.02591,0
M08210,255.6,227.4,268.8,0.046,0.326,0.066,0,0,0,2,F057,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72034,30.12233,0
M08211,119.3,123.7,119.0,0.066,0.138,0.123,0,0,0,0,F142,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81661,30.19277,0
M08212,86.7,70.8,98.0,0.221,0.266,0.176,0,0,0,2,F332,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.93278,30.25492,0
M08213,79.0,81.5,75.4,0.145,0.256,0.149,0,1,0,5,F169,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95853,30.2542,0
M08214,99.1,94.5,103.7,0.072,0.263,0.096,0,0,0,4,F068,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91312,30.27937,0
M08215,152.8,141.7,142.3,0.109,0.0,0.067,0,0,0,0,F437,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92098,30.26784,0
M08216,106.5,139.2,102.2,0.087,0.306,0.075,0,0,0,1,F107,Politsi,SS-PLT-01,Politsi Substation 1,-23.79183,30.05946,0
M08217,114.5,126.1,118.2,0.084,0.176,0.021,0,0,0,0,F004,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92038,30.26876,0
M08218,137.0,138.8,144.9,0.067,0.174,0.064,0,0,0,1,F163,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85467,30.34792,0
M08219,82.0,78.4,88.9,0.063,0.258,0.119,0,0,0,3,F125,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.83854,30.3593,0
M08220,233.6,203.9,232.4,0.0,0.296,0.183,0,0,0,5,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95524,30.27592,0
M08221,166.4,190.1,155.7,0.097,0.16,0.129,0,0,0,2,F479,Politsi,SS-PLT-02,Politsi Substation 2,-23.84362,30.03097,0
M08222,178.6,216.4,183.2,0.063,0.703,0.148,0,6,1,1,F476,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.79913,30.19067,1
M08223,129.3,128.9,126.0,0.039,0.34,0.113,0,0,0,4,F427,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.94028,30.26588,0
M08224,73.3,72.7,73.5,0.059,0.161,0.067,0,0,0,2,F122,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71408,30.12635,0
M08225,164.7,143.6,163.4,0.12,0.209,0.162,0,0,0,5,F185,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.78986,30.30031,0
M08226,142.9,127.7,144.9,0.037,0.161,0.091,1,0,0,1,F166,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86588,30.38057,0
M08227,191.0,196.8,179.8,0.037,0.202,0.097,0,0,0,2,F056,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85222,30.35646,0
M08228,136.5,145.7,138.4,0.051,0.239,0.061,0,1,0,0,F062,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96545,30.35981,0
M08229,104.6,85.4,95.6,0.076,0.19,0.047,0,0,0,1,F475,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95719,30.30417,0
M08230,69.6,81.3,65.4,0.054,0.255,0.02,0,2,0,1,F473,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84291,30.35802,0
M08231,86.1,88.0,84.7,0.152,0.062,0.181,0,0,0,1,F102,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94308,30.37791,0
M08232,91.5,90.7,81.8,0.0,0.246,0.09,0,0,0,0,F082,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71735,30.12064,0
M08233,52.9,80.8,62.9,0.327,0.52,0.161,0,5,3,2,F248,Politsi,SS-PLT-02,Politsi Substation 2,-23.84115,30.02401,1
M08234,92.7,109.3,88.6,0.022,0.277,0.036,0,0,1,1,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.96492,30.37233,0
M08235,97.5,104.0,97.4,0.156,0.243,0.049,0,0,0,1,F423,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71178,30.11487,0
M08236,118.9,115.5,119.7,0.044,0.234,0.087,0,0,0,1,F365,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94991,29.96107,0
