meter_id,anomaly_score,investigation_flag,theft_risk_pct,priority_tier,priority_tier_order,recommended_action,expected_kwh,actual_kwh,consumption_deviation_pct,feeder_id,cnc,substation_id,substation_name,confirmed_incidents_nearby_12mo,estimated_monthly_loss_rand,top_reasons
M03624,3.1,0,14.3,low,1,No action required,104.4,104.6,-0.19157088122604274,F154,Xihoko,SS-XHK-03,Xihoko Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08713,3.8,0,14.3,low,1,No action required,108.5,104.9,3.3179723502304097,F103,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1,9.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09483,9.3,0,14.3,low,1,No action required,142.3,155.7,-9.416725228390707,F021,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02274,10.1,0,14.3,low,1,No action required,68.0,67.3,1.0294117647058865,F085,Bolobedu,SS-BLB-01,Bolobedu Substation 1,1,2.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M07191,5.6,0,14.3,low,1,No action required,106.4,106.5,-0.09398496240600969,F083,Xihoko,SS-XHK-01,Xihoko Substation 1,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M08599,5.0,0,14.3,low,1,No action required,123.4,126.5,-2.5121555915721183,F375,Bolobedu,SS-BLB-03,Bolobedu Substation 3,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M06455,6.1,0,14.3,low,1,No action required,74.3,78.0,-4.979811574697178,F482,Politsi,SS-PLT-02,Politsi Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05821,12.8,0,14.3,low,1,No action required,104.5,105.4,-0.8612440191387615,F161,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2,0.0,"low feed_vs_declared_ratio, low night_usage_ratio, low pct_drop_recent"
M05812,4.1,0,14.3,low,1,No action required,127.8,113.3,11.34585289514867,F215,Politsi,SS-PLT-03,Politsi Substation 3,4,38.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05778,8.9,0,14.3,low,1,No action required,155.1,138.8,10.509348807221137,F208,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,2,42.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08224,4.2,0,14.3,low,1,No action required,72.7,73.3,-0.8253094910591393,F122,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07524,8.9,0,14.3,low,1,No action required,80.1,78.2,2.3720349563046086,F245,Xihoko,SS-XHK-03,Xihoko Substation 3,3,5.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03662,3.4,0,14.3,low,1,No action required,109.0,107.2,1.651376146788988,F184,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,3,5.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M01374,4.4,0,14.3,low,1,No action required,103.2,102.5,0.6782945736434136,F367,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,0,2.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01363,9.2,0,14.3,low,1,No action required,174.1,154.9,11.028144744399764,F188,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,1,50.0,"low zero_consumption_days_90d, low night_usage_ratio, low feed_vs_declared_ratio"
M05193,4.4,0,14.3,low,1,No action required,72.9,77.9,-6.858710562414265,F048,Xihoko,SS-XHK-02,Xihoko Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05185,7.8,0,14.3,low,1,No action required,190.7,179.4,5.925537493445193,F040,Xihoko,SS-XHK-02,Xihoko Substation 2,2,29.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08119,5.7,0,14.3,low,1,No action required,76.2,75.2,1.3123359580052494,F099,Xihoko,SS-XHK-02,Xihoko Substation 2,3,3.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07842,10.7,0,14.3,low,1,No action required,66.4,79.5,-19.728915662650593,F489,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,1,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M05877,2.7,0,14.3,low,1,No action required,95.5,100.3,-5.026178010471201,F329,Lenyenye,SS-LNY-03,Lenyenye Substation 3,6,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05983,7.4,0,14.3,low,1,No action required,153.3,144.3,5.870841487279844,F288,Bolobedu,SS-BLB-03,Bolobedu Substation 3,1,23.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02302,7.2,0,14.3,low,1,No action required,141.1,125.9,10.772501771793047,F115,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,0,40.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00382,8.3,0,14.3,low,1,No action required,175.4,170.5,2.7936145952109492,F166,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,0,13.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M06530,6.3,0,14.3,low,1,No action required,188.3,182.1,3.292618162506647,F123,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,0,16.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03699,12.4,0,14.3,low,1,No action required,163.3,175.7,-7.59338640538884,F170,Xihoko,SS-XHK-03,Xihoko Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M06043,10.7,0,14.3,low,1,No action required,102.7,80.1,22.005842259006826,F489,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,1,59.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M07990,9.9,0,14.3,low,1,No action required,127.7,99.0,22.474549725920127,F188,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,1,75.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M00428,3.2,0,14.3,low,1,No action required,101.2,87.0,14.031620553359685,F492,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,2,37.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06604,6.9,0,14.3,low,1,No action required,142.5,121.9,14.456140350877188,F094,Lenyenye,SS-LNY-03,Lenyenye Substation 3,1,54.0,"low zero_consumption_days_90d, low pct_drop_recent, low night_usage_ratio"
M06433,10.5,0,14.3,low,1,No action required,155.1,172.9,-11.476466795615739,F321,Xihoko,SS-XHK-03,Xihoko Substation 3,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08163,6.7,0,14.3,low,1,No action required,146.0,130.1,10.890410958904113,F383,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,1,41.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08625,6.7,0,14.3,low,1,No action required,173.6,177.0,-1.9585253456221232,F003,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M06893,6.5,0,14.3,low,1,No action required,127.0,119.7,5.74803149606299,F445,Bolobedu,SS-BLB-03,Bolobedu Substation 3,5,19.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08747,4.5,0,14.3,low,1,No action required,117.4,114.4,2.555366269165247,F008,Tzaneen,SS-TZN-01,Tzaneen Substation 1,0,8.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04824,4.1,0,14.3,low,1,No action required,127.1,130.4,-2.5963808025177117,F372,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,5,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M07478,2.9,0,14.3,low,1,No action required,106.5,98.1,7.887323943661976,F450,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,2,22.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M09269,10.9,0,14.3,low,1,No action required,150.4,175.7,-16.821808510638288,F318,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M05098,5.4,0,14.3,low,1,No action required,129.2,139.3,-7.817337461300328,F445,Bolobedu,SS-BLB-03,Bolobedu Substation 3,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04117,3.3,0,14.3,low,1,No action required,90.1,84.5,6.215316315205321,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,3,15.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02350,10.0,0,14.3,low,1,No action required,119.8,146.0,-21.86978297161937,F452,Xihoko,SS-XHK-03,Xihoko Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00640,5.3,0,14.3,low,1,No action required,65.8,71.3,-8.358662613981762,F051,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,5,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02923,8.1,0,14.3,low,1,No action required,161.2,164.1,-1.7990074441687383,F006,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00938,14.9,0,14.3,low,1,No action required,89.3,89.3,0.0,F167,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,3,0.0,"low feed_vs_declared_ratio, low pct_drop_recent, low night_usage_ratio"
M00932,8.6,0,14.3,low,1,No action required,176.7,180.9,-2.3769100169779387,F032,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03734,8.4,0,14.3,low,1,No action required,124.5,116.4,6.506024096385538,F099,Xihoko,SS-XHK-02,Xihoko Substation 2,3,21.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09823,7.9,0,14.3,low,1,No action required,161.6,169.9,-5.136138613861394,F274,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02705,7.8,0,14.3,low,1,No action required,131.0,111.6,14.809160305343516,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,3,50.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M07390,5.1,0,14.3,low,1,No action required,117.6,132.9,-13.010204081632665,F329,Lenyenye,SS-LNY-03,Lenyenye Substation 3,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M07383,12.8,0,14.3,low,1,No action required,135.8,148.8,-9.572901325478645,F428,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,6,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01542,7.4,0,14.3,low,1,No action required,148.2,153.5,-3.5762483130904266,F375,Bolobedu,SS-BLB-03,Bolobedu Substation 3,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M00688,10.8,0,14.3,low,1,No action required,173.6,185.4,-6.797235023041481,F002,Lenyenye,SS-LNY-02,Lenyenye Substation 2,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00687,7.8,0,14.3,low,1,No action required,146.7,143.8,1.9768234492160717,F136,Tzaneen,SS-TZN-01,Tzaneen Substation 1,1,8.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low night_usage_ratio"
M06305,7.3,0,14.3,low,1,No action required,91.2,79.7,12.609649122807017,F224,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,2,30.0,"low zero_consumption_days_90d, low pct_drop_recent, low feed_vs_declared_ratio"
M08594,6.7,0,14.3,low,1,No action required,170.3,172.7,-1.4092777451555942,F471,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08651,5.3,0,14.3,low,1,No action required,110.5,105.1,4.8868778280543035,F135,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,0,14.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09030,3.4,0,14.3,low,1,No action required,94.5,99.2,-4.973544973544977,F390,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,2,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04886,13.6,0,14.3,low,1,No action required,168.9,182.1,-7.815275310834807,F345,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M05579,4.1,0,14.3,low,1,No action required,131.9,134.5,-1.97119029567854,F476,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M02048,3.2,0,14.3,low,1,No action required,104.1,115.9,-11.33525456292028,F004,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02036,16.9,0,14.3,low,1,No action required,50.1,55.3,-10.37924151696606,F318,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07442,6.0,0,14.3,low,1,No action required,120.6,97.8,18.90547263681592,F081,Lenyenye,SS-LNY-01,Lenyenye Substation 1,4,59.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M03437,11.9,0,14.3,low,1,No action required,186.6,203.7,-9.163987138263662,F122,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08526,5.2,0,14.3,low,1,No action required,89.6,92.0,-2.678571428571435,F306,Lenyenye,SS-LNY-01,Lenyenye Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03517,2.1,0,14.3,low,1,No action required,107.0,105.2,1.682242990654203,F336,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,1,5.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03204,8.8,0,14.3,low,1,No action required,132.8,149.1,-12.274096385542155,F042,Politsi,SS-PLT-02,Politsi Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M07801,10.9,0,14.3,low,1,No action required,163.2,193.3,-18.443627450980408,F065,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00657,5.1,0,14.3,low,1,No action required,157.7,158.4,-0.443880786303118,F037,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M06350,7.2,0,14.3,low,1,No action required,157.9,156.7,0.7599746675110938,F239,Tzaneen,SS-TZN-01,Tzaneen Substation 1,0,3.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09277,3.4,0,14.3,low,1,No action required,107.9,120.4,-11.584800741427246,F308,Xihoko,SS-XHK-01,Xihoko Substation 1,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08821,4.3,0,14.3,low,1,No action required,133.2,111.8,16.06606606606606,F166,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,1,56.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M01659,6.2,0,14.3,low,1,No action required,99.3,95.0,4.330312185297077,F481,Politsi,SS-PLT-01,Politsi Substation 1,1,11.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M01672,2.7,0,14.3,low,1,No action required,103.4,109.0,-5.415860735009665,F178,Xihoko,SS-XHK-02,Xihoko Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M09577,25.6,0,14.3,low,1,No action required,45.0,36.3,19.33333333333334,F075,Bolobedu,SS-BLB-02,Bolobedu Substation 2,0,23.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M03317,11.8,0,14.3,low,1,No action required,169.4,178.2,-5.194805194805185,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,6,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03345,10.6,0,14.3,low,1,No action required,163.9,197.0,-20.195241000610125,F108,Politsi,SS-PLT-01,Politsi Substation 1,5,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M01282,4.5,0,14.3,low,1,No action required,116.9,123.1,-5.303678357570563,F155,Bolobedu,SS-BLB-02,Bolobedu Substation 2,2,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M09050,6.8,0,14.3,low,1,No action required,95.4,110.6,-15.93291404612158,F018,Xihoko,SS-XHK-03,Xihoko Substation 3,4,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00157,3.6,0,14.3,low,1,No action required,139.0,142.6,-2.5899280575539527,F207,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,3,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M06002,3.9,0,14.3,low,1,No action required,102.9,107.3,-4.275996112730798,F070,Politsi,SS-PLT-02,Politsi Substation 2,0,0.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04385,7.1,0,14.3,low,1,No action required,120.8,138.2,-14.403973509933769,F191,Tzaneen,SS-TZN-03,Tzaneen Substation 3,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M04415,7.6,0,14.3,low,1,No action required,154.0,143.2,7.012987012987021,F146,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,28.0,"low feed_vs_declared_ratio, low zero_consumption_days_90d, low pct_drop_recent"
M04394,8.2,0,14.3,low,1,No action required,180.6,166.5,7.8073089700996645,F073,Politsi,SS-PLT-02,Politsi Substation 2,3,37.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02664,4.9,0,14.3,low,1,No action required,163.6,161.1,1.5281173594132031,F236,Bolobedu,SS-BLB-02,Bolobedu Substation 2,2,6.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M08194,6.3,0,14.3,low,1,No action required,93.3,98.2,-5.251875669882107,F382,Xihoko,SS-XHK-02,Xihoko Substation 2,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08826,1.3,0,14.3,low,1,No action required,88.3,93.7,-6.115515288788228,F103,Tzaneen,SS-TZN-03,Tzaneen Substation 3,1,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07545,8.0,0,14.3,low,1,No action required,137.9,122.8,10.94996374184192,F095,Lenyenye,SS-LNY-02,Lenyenye Substation 2,0,39.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M07858,5.1,0,14.3,low,1,No action required,93.7,96.5,-2.988260405549623,F489,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M08291,6.9,0,14.3,low,1,No action required,142.4,146.8,-3.089887640449442,F346,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M09779,8.5,0,14.3,low,1,No action required,110.6,90.7,17.992766726943934,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,3,52.0,"low zero_consumption_days_90d, low night_usage_ratio, low pct_drop_recent"
M09367,6.2,0,14.3,low,1,No action required,117.2,119.5,-1.9624573378839567,F169,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M00050,10.1,0,14.3,low,1,No action required,143.6,128.2,10.724233983286913,F499,Bolobedu,SS-BLB-02,Bolobedu Substation 2,1,40.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M03371,9.2,0,14.2,low,1,No action required,161.6,175.3,-8.477722772277238,F423,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M04779,2.7,0,14.2,low,1,No action required,107.0,99.3,7.1962616822429935,F173,Lenyenye,SS-LNY-02,Lenyenye Substation 2,1,20.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M03824,5.3,0,14.2,low,1,No action required,144.5,143.6,0.6228373702422184,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,0,2.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M02777,16.5,0,14.2,low,1,No action required,59.1,58.2,1.5228426395939063,F317,Bolobedu,SS-BLB-02,Bolobedu Substation 2,2,2.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low pct_drop_recent"
M02782,11.9,0,14.2,low,1,No action required,170.1,192.4,-13.10993533215756,F173,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
M05783,4.3,0,14.2,low,1,No action required,97.7,98.9,-1.2282497441146396,F141,Xihoko,SS-XHK-02,Xihoko Substation 2,0,0.0,"low zero_consumption_days_90d, low feed_vs_declared_ratio, low night_usage_ratio"
