meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,is_theft,feed_vs_declared_ratio,anomaly_score,flagged,tier
M08799,156.5,152.2,156.0,0.083,0.361,0.094,0,0.9725239616613418,-0.16049220045254037,0,low
M08800,55.1,59.8,56.9,0.019,0.107,0.06,0,1.08529945553539,-0.10882688232989152,0,high
M08801,223.5,234.5,235.9,0.019,0.125,0.09,0,1.0492170022371365,-0.06385425434266478,0,high
M08802,128.1,161.5,127.3,0.196,0.508,0.08,1,1.2607338017174083,-0.070443322764559,0,high
M08803,70.4,78.0,73.3,0.1,0.359,0.197,0,1.1079545454545454,-0.14042093992576576,0,medium
M08804,60.6,66.0,57.5,0.023,0.183,0.112,0,1.0891089108910892,-0.14516855269250806,0,medium
M08805,131.7,137.9,130.4,0.028,0.103,0.195,0,1.04707668944571,-0.11316653367737045,0,high
M08806,106.0,111.2,109.8,0.042,0.389,0.02,0,1.049056603773585,-0.14730431784913833,0,medium
M08807,176.9,184.1,172.6,0.068,0.264,0.102,0,1.0407009609949123,-0.16180473343687846,0,low
M08808,122.6,138.1,117.3,0.034,0.199,0.063,0,1.1264274061990212,-0.1410014941206692,0,medium
M08809,205.8,208.1,205.8,0.043,0.343,0.145,0,1.011175898931001,-0.10300006753663682,0,high
M08810,107.8,106.2,83.5,0.06,0.1,0.053,0,0.9851576994434138,-0.14326689470897874,0,medium
M08811,156.8,161.2,158.8,0.045,0.107,0.111,0,1.0280612244897958,-0.14310115900737846,0,medium
M08812,221.5,231.2,218.0,0.041,0.119,0.023,0,1.0437923250564334,-0.059577058782740666,0,high
M08813,194.5,203.1,176.1,0.096,0.171,0.063,0,1.0442159383033418,-0.12785115723723178,0,medium
M08814,263.7,258.3,253.6,0.088,0.255,0.023,0,0.9795221843003414,-0.03563684390728439,0,high
M08815,62.2,63.0,52.7,0.102,0.259,0.044,0,1.012861736334405,-0.14508731519758983,0,medium
M08816,94.4,96.7,87.4,0.057,0.202,0.106,0,1.024364406779661,-0.18454473663831278,0,low
M08817,201.0,195.3,205.0,0.119,0.295,0.155,0,0.9716417910447762,-0.09628847533048257,0,high
M08818,118.2,123.1,113.5,0.015,0.159,0.06,0,1.0414551607445008,-0.1688411551997035,0,low
M08819,138.4,147.9,139.0,0.048,0.365,0.049,0,1.06864161849711,-0.16639770252330222,0,low
M08820,123.8,120.9,122.7,0.045,0.28,0.054,0,0.9765751211631665,-0.17531925654330566,0,low
M08821,138.5,147.4,139.2,0.117,0.378,0.045,0,1.064259927797834,-0.15218873952664902,0,medium
M08822,35.5,25.0,41.1,0.116,0.135,0.118,0,0.704225352112676,-0.0033263568413913758,0,high
M08823,92.9,87.7,86.2,0.087,0.244,0.03,0,0.9440258342303552,-0.1764812170911394,0,low
M08824,112.4,118.6,123.0,0.093,0.147,0.062,0,1.0551601423487544,-0.16827263109408336,0,low
M08825,81.7,77.4,70.3,0.089,0.275,0.142,0,0.9473684210526316,-0.18014337259145335,0,low
M08826,55.7,105.5,49.7,0.151,0.634,0.147,1,1.8940754039497305,0.015216829100055285,1,high
M08827,140.5,131.3,144.1,0.087,0.277,0.086,0,0.9345195729537368,-0.15512803775064282,0,medium
M08828,184.2,183.3,177.4,0.041,0.256,0.029,0,0.9951140065146581,-0.14181285875568178,0,medium
M08829,125.0,138.5,121.0,0.012,0.355,0.252,0,1.108,-0.08576463799078371,0,high
M08830,78.0,76.1,80.1,0.078,0.227,0.089,0,0.9756410256410256,-0.18703668441196308,0,low
M08831,72.3,67.9,82.7,0.079,0.336,0.105,0,0.9391424619640388,-0.1622670790580687,0,low
M08832,56.7,44.6,52.5,0.071,0.105,0.107,0,0.7865961199294532,-0.06795446686489215,0,high
M08833,169.4,168.1,180.3,0.087,0.355,0.118,0,0.9923258559622196,-0.15267447844727738,0,medium
M08834,192.2,185.2,193.9,0.113,0.234,0.109,0,0.963579604578564,-0.12435183127940541,0,medium
M08835,137.2,135.8,128.9,0.05,0.151,0.064,0,0.9897959183673471,-0.167068958586634,0,low
M08836,88.1,93.6,90.6,0.02,0.333,0.02,0,1.0624290578887627,-0.1543511948502589,0,medium
M08837,90.5,89.5,93.7,0.083,0.22,0.02,0,0.988950276243094,-0.16732444143979824,0,low
M08838,49.4,110.6,39.2,0.181,0.377,0.048,1,2.2388663967611335,-0.008011318393450928,0,high
M08839,87.1,92.5,82.0,0.107,0.124,0.044,0,1.0619977037887487,-0.14851872099547697,0,medium
M08840,105.9,102.0,100.5,0.083,0.348,0.157,0,0.9631728045325778,-0.16836696350749458,0,low
M08841,191.5,207.2,197.0,0.081,0.288,0.056,0,1.0819843342036553,-0.11479691431131323,0,high
M08842,187.0,202.3,197.7,0.001,0.185,0.12,0,1.0818181818181818,-0.0924239960174355,0,high
M08843,127.4,131.2,132.7,0.071,0.322,0.07,0,1.0298273155416011,-0.18244236846114348,0,low
M08844,144.5,156.4,145.1,0.094,0.151,0.065,0,1.0823529411764705,-0.16088879820012703,0,low
M08845,135.8,144.2,131.5,0.02,0.124,0.092,0,1.0618556701030926,-0.14688886584877892,0,medium
M08846,80.9,78.4,74.0,0.079,0.102,0.047,0,0.969097651421508,-0.1424549546479157,0,medium
M08847,107.3,116.1,113.7,0.009,0.124,0.066,0,1.082013047530289,-0.13959575507287936,0,medium
M08848,142.3,138.4,129.3,0.099,0.389,0.031,0,0.9725931131412509,-0.14930043463011794,0,medium
M08849,117.0,124.6,111.5,0.117,0.167,0.02,0,1.064957264957265,-0.13793963457308595,0,medium
M08850,90.3,209.7,86.6,0.333,0.486,0.142,1,2.3222591362126246,0.04620846056251415,1,high
M08851,76.4,70.5,82.4,0.06,0.244,0.096,0,0.9227748691099475,-0.17349760897311323,0,low
M08852,137.2,143.2,127.8,0.112,0.3,0.062,0,1.043731778425656,-0.15838398023594508,0,low
M08853,69.6,168.8,73.6,0.479,0.647,0.141,1,2.4252873563218396,0.0752506137340524,1,high
M08854,88.4,93.1,89.3,0.117,0.201,0.028,0,1.0531674208144794,-0.1623631750766671,0,low
M08855,185.1,191.1,191.8,0.014,0.339,0.1,0,1.032414910858995,-0.1288252287377069,0,medium
M08856,155.5,145.3,148.5,0.037,0.138,0.048,0,0.9344051446945338,-0.1341518956672093,0,medium
M08857,104.5,108.1,105.3,0.059,0.252,0.02,0,1.0344497607655503,-0.16021625611002716,0,low
M08858,153.9,164.1,141.1,0.092,0.3,0.034,0,1.0662768031189083,-0.15505896753391396,0,medium
M08859,40.3,98.3,36.6,0.495,0.582,0.081,1,2.439205955334988,0.062349986043146455,1,high
M08860,157.6,168.6,165.7,0.074,0.358,0.038,0,1.0697969543147208,-0.14988451218043963,0,medium
M08861,46.7,37.6,53.1,0.079,0.3,0.044,0,0.8051391862955032,-0.08705938797122087,0,high
M08862,223.5,223.0,223.1,0.044,0.172,0.053,0,0.9977628635346756,-0.08683971351172098,0,high
M08863,79.3,88.4,83.6,0.032,0.109,0.09,0,1.1147540983606559,-0.15396491610670326,0,medium
M08864,51.9,45.1,52.2,0.105,0.244,0.04,0,0.8689788053949904,-0.11291488698639202,0,high
M08865,212.4,203.6,215.0,0.078,0.249,0.142,0,0.9585687382297551,-0.09777775710485614,0,high
M08866,129.1,132.7,112.5,0.078,0.104,0.02,0,1.0278853601859024,-0.11848590711233103,0,high
M08867,132.5,135.0,134.1,0.027,0.338,0.063,0,1.0188679245283019,-0.17374618685435084,0,low
M08868,154.8,155.0,145.8,0.006,0.297,0.121,0,1.0012919896640826,-0.15758050110962235,0,low
M08869,81.7,69.7,90.8,0.035,0.234,0.082,0,0.8531211750305998,-0.1457531744742061,0,medium
M08870,156.8,162.0,151.2,0.062,0.254,0.085,0,1.0331632653061225,-0.1804524365888836,0,low
M08871,129.5,131.6,133.0,0.057,0.171,0.06,0,1.0162162162162163,-0.17412953712557366,0,low
M08872,107.5,116.9,92.2,0.013,0.239,0.146,0,1.0874418604651164,-0.15884385643573168,0,low
M08873,112.6,120.1,108.5,0.092,0.193,0.086,0,1.066607460035524,-0.17715896136765896,0,low
M08874,67.7,65.0,63.0,0.107,0.174,0.126,0,0.9601181683899557,-0.14942347474102508,0,medium
M08875,213.0,220.4,221.6,0.068,0.113,0.09,0,1.0347417840375588,-0.0838556749679295,0,high
M08876,42.6,85.8,43.3,0.373,0.545,0.12,1,2.0140845070422535,0.003005574596961491,1,high
M08877,230.6,238.9,234.8,0.095,0.315,0.092,0,1.035993061578491,-0.06850552728148185,0,high
M08878,59.2,123.5,61.4,0.438,0.655,0.156,1,2.0861486486486487,0.035451301438610305,1,high
M08879,185.5,189.1,164.1,0.117,0.114,0.048,0,1.0194070080862534,-0.10776357367044581,0,high
M08880,286.3,283.4,281.2,0.049,0.363,0.027,0,0.9898707649318895,0.004735418637267341,1,high
M08881,72.5,73.4,83.3,0.117,0.192,0.071,0,1.0124137931034483,-0.1646540292423444,0,low
M08882,97.0,175.8,101.3,0.468,0.615,0.099,1,1.8123711340206188,0.04228861882468815,1,high
M08883,109.7,106.8,97.9,0.07,0.146,0.025,0,0.9735642661804922,-0.16290611367079377,0,low
M08884,55.1,118.8,79.2,0.343,0.358,0.091,1,2.156079854809437,-0.020617466563918496,0,high
M08885,194.6,190.0,173.9,0.006,0.368,0.094,0,0.9763617677286742,-0.10423477869218423,0,high
M08886,179.0,194.0,183.1,0.085,0.364,0.151,0,1.0837988826815643,-0.11904391914165269,0,high
M08887,149.4,147.6,158.9,0.088,0.106,0.127,0,0.9879518072289156,-0.13479978758628336,0,medium
M08888,153.6,160.7,154.0,0.021,0.243,0.197,0,1.0462239583333333,-0.13972679883009825,0,medium
M08889,194.7,194.3,186.8,0.09,0.339,0.044,0,0.9979455572675913,-0.13876630003094498,0,medium
M08890,148.5,152.7,144.2,0.05,0.263,0.124,0,1.0282828282828282,-0.18281459535704875,0,low
M08891,94.7,92.8,101.3,0.072,0.186,0.066,0,0.979936642027455,-0.18034244925469572,0,low
M08892,113.9,112.0,118.2,0.024,0.2,0.188,0,0.9833187006145742,-0.15561977369241425,0,medium
M08893,89.3,96.2,96.7,0.047,0.248,0.054,0,1.0772676371780516,-0.17903810400899045,0,low
M08894,115.3,116.6,117.2,0.05,0.32,0.02,0,1.0112749349522983,-0.1677833050081643,0,low
M08895,213.3,204.3,221.7,0.083,0.205,0.059,0,0.9578059071729957,-0.09290499102470345,0,high
M08896,160.6,167.7,168.3,0.061,0.377,0.031,0,1.044209215442092,-0.15291991052648984,0,medium
M08897,274.0,259.4,280.1,0.061,0.245,0.02,0,0.9467153284671532,-0.002048999843936472,0,high
M08898,144.2,155.0,143.6,0.104,0.17,0.142,0,1.0748959778085994,-0.1473270934554508,0,medium
M08899,94.2,91.6,103.6,0.098,0.178,0.095,0,0.9723991507430997,-0.17153104385589302,0,low
M08900,76.2,69.8,72.3,0.07,0.116,0.136,0,0.9160104986876639,-0.14610398589133672,0,medium
M08901,81.4,84.2,75.4,0.091,0.185,0.195,0,1.0343980343980343,-0.15541104198765893,0,medium
M08902,87.5,88.2,83.4,0.061,0.134,0.042,0,1.008,-0.1662167283352335,0,low
M08903,162.1,153.5,154.1,0.044,0.28,0.07,0,0.9469463294262801,-0.14812613789037304,0,medium
M08904,75.6,80.8,78.1,0.08,0.143,0.089,0,1.0687830687830688,-0.1734149351945024,0,low
M08905,118.0,112.1,114.4,0.02,0.353,0.164,0,0.95,-0.15471815973409953,0,medium
M08906,46.5,46.3,35.2,0.016,0.106,0.079,0,0.9956989247311827,-0.09914435158604828,0,high
M08907,77.9,87.1,70.7,0.092,0.197,0.141,0,1.1181001283697045,-0.16432856514132582,0,low
M08908,189.0,201.6,182.5,0.023,0.288,0.083,0,1.0666666666666667,-0.12722788351564746,0,medium
M08909,93.4,90.5,95.8,0.08,0.25,0.046,0,0.9689507494646681,-0.1832798563103189,0,low
M08910,147.2,144.1,131.0,0.017,0.349,0.091,0,0.9789402173913044,-0.15726598709496986,0,low
M08911,234.8,232.1,238.9,0.007,0.14,0.028,0,0.9885008517887564,-0.031466663455383403,0,high
M08912,57.9,53.5,43.7,0.021,0.285,0.024,0,0.924006908462867,-0.09988132005530848,0,high
M08913,97.3,100.0,76.4,0.075,0.31,0.247,0,1.027749229188078,-0.12944273911669518,0,medium
M08914,180.7,190.4,181.9,0.109,0.273,0.076,0,1.0536801328168235,-0.13938347895199182,0,medium
M08915,79.5,82.2,68.6,0.094,0.202,0.038,0,1.0339622641509434,-0.17350383775640638,0,low
M08916,83.9,100.1,75.4,0.061,0.19,0.029,0,1.1930870083432656,-0.1461785793217089,0,medium
M08917,52.2,46.2,51.8,0.045,0.114,0.088,0,0.8850574712643678,-0.11041263115690148,0,high
M08918,239.4,248.1,246.0,0.082,0.253,0.074,0,1.0363408521303257,-0.06609780782924035,0,high
M08919,87.1,96.1,85.3,0.052,0.39,0.069,0,1.103329506314581,-0.1651468386715238,0,low
M08920,136.4,136.2,139.0,0.112,0.153,0.069,0,0.9985337243401758,-0.15722176508864194,0,medium
M08921,97.1,92.6,95.6,0.055,0.15,0.074,0,0.9536560247167868,-0.17130543523914094,0,low
M08922,79.2,155.2,77.5,0.417,0.573,0.034,1,1.9595959595959593,0.017866066034008643,1,high
M08923,115.8,113.6,130.8,0.014,0.119,0.182,0,0.9810017271157168,-0.1186339702754966,0,high
M08924,214.6,203.1,225.0,0.061,0.317,0.02,0,0.9464119291705498,-0.07011119724001158,0,high
M08925,176.5,170.5,171.8,0.046,0.255,0.04,0,0.9660056657223796,-0.14141456993716017,0,medium
M08926,84.2,69.1,79.8,0.082,0.217,0.153,0,0.8206650831353919,-0.13404665427850138,0,medium
M08927,131.1,127.6,144.6,0.051,0.354,0.128,0,0.973302822273074,-0.1719316928371029,0,low
M08928,217.5,222.6,209.5,0.066,0.204,0.032,0,1.0234482758620689,-0.10108813882246731,0,high
M08929,125.6,125.3,125.9,0.062,0.219,0.136,0,0.9976114649681529,-0.17829047121238994,0,low
M08930,101.7,118.6,105.9,0.11,0.126,0.091,0,1.166175024582104,-0.13012930580847942,0,medium
M08931,126.7,130.7,134.3,0.113,0.332,0.047,0,1.0315706393054458,-0.16448683768950068,0,low
M08932,141.9,137.1,140.0,0.085,0.147,0.043,0,0.9661733615221987,-0.15316748025594557,0,medium
M08933,83.0,85.6,88.3,0.057,0.161,0.062,0,1.0313253012048191,-0.17747268210921985,0,low
M08934,155.5,154.2,156.2,0.103,0.33,0.063,0,0.9916398713826365,-0.16603242265516965,0,low
M08935,116.3,127.3,111.1,0.055,0.128,0.041,0,1.0945829750644884,-0.1462394495080886,0,medium
M08936,61.3,115.7,58.9,0.527,0.642,0.052,1,1.8874388254486134,0.03534766621227192,1,high
M08937,161.0,158.6,157.3,0.054,0.189,0.028,0,0.9850931677018633,-0.1563245369070318,0,medium
M08938,243.7,246.9,239.1,0.096,0.366,0.036,0,1.0131308986458762,-0.04533171795384783,0,high
M08939,70.0,67.1,76.0,0.048,0.322,0.02,0,0.9585714285714285,-0.14694070667703396,0,medium
M08940,144.3,147.1,135.0,0.066,0.116,0.077,0,1.0194040194040193,-0.16026160493184693,0,low
M08941,89.6,104.1,79.7,0.094,0.257,0.032,0,1.1618303571428572,-0.16880931938184368,0,low
M08942,140.5,139.7,141.2,0.097,0.284,0.199,0,0.9943060498220639,-0.14856287384598493,0,medium
M08943,230.4,230.1,227.9,0.013,0.284,0.133,0,0.9986979166666666,-0.06507339524875733,0,high
M08944,68.9,66.4,61.2,0.04,0.336,0.054,0,0.9637155297532656,-0.15382595546835737,0,medium
M08945,40.2,34.7,33.0,0.018,0.249,0.058,0,0.8631840796019901,-0.07276910688789995,0,high
M08946,156.6,156.8,160.1,0.051,0.382,0.055,0,1.0012771392081738,-0.1641199161707521,0,low
M08947,95.5,96.1,108.0,0.111,0.172,0.066,0,1.006282722513089,-0.1656555672301787,0,low
M08948,99.9,94.7,109.3,0.069,0.179,0.145,0,0.9479479479479479,-0.16194617975360853,0,low
M08949,26.1,65.8,33.2,0.537,0.669,0.021,1,2.521072796934866,0.11023246381952079,1,high
M08950,226.8,232.2,235.8,0.071,0.212,0.02,0,1.0238095238095237,-0.05391153246688962,0,high
M08951,175.7,174.2,175.6,0.065,0.399,0.031,0,0.9914627205463858,-0.13655618235629013,0,medium
M08952,83.5,64.9,72.1,0.084,0.18,0.029,0,0.777245508982036,-0.10522343004661278,0,high
M08953,116.4,118.2,129.1,0.078,0.205,0.088,0,1.0154639175257731,-0.17980485211328867,0,low
M08954,103.9,97.6,114.2,0.087,0.386,0.095,0,0.9393647738209816,-0.14796329333836872,0,medium
M08955,87.8,169.3,82.6,0.185,0.44,0.185,1,1.9282460136674262,0.0020321229869121327,1,high
M08956,131.1,136.2,133.5,0.109,0.157,0.042,0,1.0389016018306636,-0.15267490696989994,0,medium
M08957,193.0,195.9,198.7,0.035,0.126,0.02,0,1.0150259067357512,-0.0960057308449167,0,high
M08958,110.8,114.5,103.4,0.021,0.161,0.054,0,1.0333935018050542,-0.16693979377698565,0,low
M08959,64.4,60.9,70.2,0.036,0.126,0.149,0,0.9456521739130433,-0.13226211405082822,0,medium
M08960,100.5,165.1,92.8,0.22,0.668,0.136,1,1.6427860696517413,0.02574127435230822,1,high
M08961,113.1,129.1,116.4,0.107,0.382,0.047,0,1.1414677276746243,-0.15378938464695308,0,medium
M08962,177.0,177.4,173.5,0.089,0.24,0.146,0,1.0022598870056498,-0.15118592339129677,0,medium
M08963,72.3,74.6,67.1,0.103,0.212,0.18,0,1.0318118948824342,-0.15538886122515616,0,medium
M08964,128.2,147.9,121.5,0.008,0.102,0.047,0,1.153666146645866,-0.07341847018417991,0,high
M08965,107.6,96.9,103.8,0.093,0.28,0.098,0,0.900557620817844,-0.16362681845845306,0,low
M08966,83.3,89.3,78.2,0.04,0.317,0.02,0,1.07202881152461,-0.15127997931664805,0,medium
M08967,281.5,277.2,294.9,0.117,0.112,0.123,0,0.9847246891651864,0.0267912622494908,1,high
M08968,59.4,61.3,55.4,0.016,0.153,0.163,0,1.031986531986532,-0.12700080313748596,0,medium
M08969,139.4,200.9,142.9,0.41,0.512,0.153,1,1.4411764705882353,0.017935952117048126,1,high
M08970,112.9,127.8,108.8,0.06,0.252,0.04,0,1.1319751992914082,-0.15502735508857834,0,medium
M08971,132.8,131.7,122.1,0.001,0.399,0.073,0,0.9917168674698793,-0.13742751117083446,0,medium
M08972,69.6,62.2,73.0,0.116,0.295,0.168,0,0.8936781609195403,-0.1376232477033117,0,medium
M08973,36.4,95.8,50.9,0.209,0.655,0.104,1,2.631868131868132,0.052294414641585574,1,high
M08974,116.9,121.8,133.3,0.022,0.171,0.074,0,1.0419161676646707,-0.16751000501699492,0,low
M08975,125.7,127.9,121.0,0.011,0.183,0.059,0,1.0175019888623706,-0.16219462010455865,0,low
M08976,118.2,206.6,106.2,0.519,0.492,0.123,1,1.7478849407783417,0.0384015591533281,1,high
M08977,143.1,144.8,140.8,0.054,0.141,0.087,0,1.0118798043326347,-0.17027929704438977,0,low
M08978,174.3,175.2,172.1,0.072,0.211,0.094,0,1.0051635111876074,-0.16131898143339413,0,low
M08979,187.3,187.1,180.7,0.036,0.269,0.076,0,0.99893219434063,-0.14884898743191044,0,medium
M08980,117.1,127.1,105.2,0.111,0.133,0.113,0,1.085397096498719,-0.13738064980260806,0,medium
M08981,117.5,106.1,119.8,0.091,0.298,0.02,0,0.9029787234042552,-0.1313613888545369,0,medium
M08982,115.5,134.1,98.9,0.012,0.281,0.054,0,1.161038961038961,-0.13267107657713678,0,medium
M08983,183.6,186.1,190.2,0.085,0.324,0.041,0,1.013616557734205,-0.14744472020682747,0,medium
M08984,102.1,102.0,98.7,0.082,0.39,0.111,0,0.9990205680705192,-0.16789048537273543,0,low
M08985,67.4,75.2,65.4,0.106,0.219,0.097,0,1.115727002967359,-0.16689285861860098,0,low
M08986,44.4,51.7,37.6,0.069,0.223,0.191,0,1.1644144144144146,-0.09008117565851104,0,high
M08987,206.2,206.0,195.5,0.072,0.137,0.058,0,0.9990300678952474,-0.1145844203089077,0,high
M08988,46.4,50.6,49.1,0.041,0.303,0.109,0,1.0905172413793105,-0.1368705755876875,0,medium
M08989,76.6,89.1,78.3,0.043,0.222,0.02,0,1.1631853785900783,-0.13688182800353382,0,medium
M08990,98.7,110.3,113.6,0.1,0.372,0.255,0,1.1175278622087133,-0.0909767748687016,0,high
M08991,72.1,78.7,57.7,0.055,0.314,0.136,0,1.0915395284327325,-0.16480635669619714,0,low
M08992,112.2,129.5,108.2,0.031,0.313,0.034,0,1.1541889483065952,-0.15305074574416155,0,medium
M08993,135.3,134.9,130.4,0.082,0.1,0.146,0,0.9970436067997043,-0.1321877251862723,0,medium
M08994,127.8,125.9,139.6,0.117,0.394,0.095,0,0.9851330203442881,-0.14705894382656343,0,medium
M08995,212.2,207.0,209.9,0.077,0.307,0.103,0,0.9754948162111217,-0.1133307270982063,0,high
M08996,98.1,93.9,104.7,0.073,0.39,0.086,0,0.9571865443425077,-0.16565090388141412,0,low
M08997,126.7,124.3,124.8,0.115,0.111,0.06,0,0.9810576164167324,-0.12282854780347574,0,medium
M08998,28.4,55.6,31.1,0.373,0.464,0.105,1,1.9577464788732395,0.007042575737021717,1,high
M08999,174.5,172.0,178.7,0.059,0.15,0.076,0,0.9856733524355301,-0.15630471419231912,0,medium
M09000,104.9,117.4,98.6,0.09,0.168,0.042,0,1.119161105815062,-0.15569498391289016,0,medium
M09001,93.2,88.5,84.6,0.04,0.269,0.139,0,0.9495708154506437,-0.18437519624856696,0,low
M09002,111.6,101.1,115.6,0.027,0.27,0.036,0,0.9059139784946236,-0.14584497553118742,0,medium
M09003,131.9,135.9,135.6,0.116,0.192,0.025,0,1.0303260045489007,-0.1490738106627265,0,medium
M09004,144.6,142.1,154.7,0.051,0.369,0.02,0,0.9827109266943291,-0.14869651804207928,0,medium
M09005,32.5,38.2,41.6,0.382,0.516,0.093,1,1.1753846153846155,0.008681170298942553,1,high
M09006,85.1,91.9,78.4,0.106,0.373,0.144,0,1.0799059929494714,-0.1661772310610467,0,low
M09007,82.5,77.0,77.8,0.081,0.358,0.027,0,0.9333333333333333,-0.1630401925846401,0,low
M09008,89.8,150.5,88.9,0.39,0.597,0.185,1,1.675946547884187,0.02333331486697321,1,high
M09009,128.5,133.0,137.4,0.068,0.159,0.151,0,1.0350194552529184,-0.1639226960418152,0,low
M09010,146.9,143.5,167.5,0.024,0.21,0.172,0,0.9768550034036759,-0.14278808295038353,0,medium
M09011,169.6,159.8,171.4,0.028,0.106,0.047,0,0.9422169811320755,-0.11214729478949526,0,high
M09012,134.5,124.0,132.2,0.02,0.198,0.022,0,0.9219330855018587,-0.12562123592685043,0,medium
M09013,89.4,181.4,83.8,0.151,0.531,0.121,1,2.029082774049217,0.0010852465679523915,1,high
M09014,86.0,185.2,88.2,0.29,0.562,0.207,1,2.153488372093023,0.04738779638246515,1,high
M09015,173.2,166.3,165.5,0.033,0.214,0.109,0,0.9601616628175521,-0.14874741409785724,0,medium
M09016,148.2,149.3,147.6,0.007,0.129,0.109,0,1.0074224021592444,-0.1484297423440677,0,medium
M09017,101.8,102.4,111.4,0.108,0.394,0.07,0,1.0058939096267192,-0.1559657205950401,0,medium
M09018,104.3,99.9,104.4,0.086,0.199,0.109,0,0.9578139980824545,-0.17255525516641085,0,low
M09019,42.5,65.8,53.9,0.16,0.66,0.21,1,1.548235294117647,0.02747726263566841,1,high
M09020,34.1,58.2,28.3,0.524,0.425,0.199,1,1.7067448680351907,0.035897828036014934,1,high
M09021,113.0,113.9,124.4,0.058,0.128,0.111,0,1.0079646017699115,-0.16323924966701064,0,low
M09022,74.7,70.0,82.5,0.001,0.333,0.042,0,0.9370816599732262,-0.13773275001643337,0,medium
M09023,182.3,186.8,192.3,0.096,0.29,0.159,0,1.0246845858475042,-0.1329345387820815,0,medium
M09024,59.7,63.3,69.6,0.043,0.344,0.02,0,1.0603015075376883,-0.1257125592232997,0,medium
M09025,99.6,105.7,93.7,0.039,0.192,0.236,0,1.0612449799196788,-0.121374629748766,0,high
M09026,240.4,261.8,251.1,0.048,0.269,0.028,0,1.089018302828619,-0.024723874840202442,0,high
M09027,47.6,58.5,40.5,0.12,0.158,0.31,0,1.2289915966386553,0.00821483459246275,1,high
M09028,100.5,97.4,101.1,0.101,0.205,0.051,0,0.9691542288557214,-0.16488897990804718,0,low
M09029,92.8,90.3,100.2,0.021,0.163,0.114,0,0.9730603448275862,-0.1702803049261145,0,low
M09030,154.8,158.3,159.6,0.052,0.234,0.03,0,1.022609819121447,-0.16409225105385,0,low
M09031,138.1,141.9,138.9,0.04,0.281,0.104,0,1.0275162925416366,-0.1795579854797701,0,low
M09032,174.7,166.9,186.3,0.039,0.278,0.197,0,0.9553520320549514,-0.10426670461157861,0,high
M09033,114.0,103.5,123.3,0.1,0.226,0.038,0,0.9078947368421053,-0.13982934957478793,0,medium
M09034,76.0,70.2,85.2,0.045,0.243,0.037,0,0.9236842105263158,-0.1538132084934184,0,medium
M09035,128.6,138.8,121.1,0.098,0.122,0.028,0,1.0793157076205289,-0.13241724179720948,0,medium
